,city_numeric,street_numeric,area,number_of_rooms,floors,floor,price_per_square_m,total_price,build_year,0heating,Aeroterminis,Autonominis,Centrinis,Centrinis-kolektorinis,Dujinis,Elektrinis,Kietu kuru,Kitas,0furnishment,Dalinė apdaila,Neįrengtas / Statomas,Pilnai įrengtas,Reikalingas remontas,Suremontuotas,Tvarkingas,0building,Blokinis,Karkasinis,Medinis,Monolitas,Mūrinis
950,109,197,106.95,6,4,3,3038.8,325000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
951,117,439,46.22,2,2,1,735.61,34000.0,1892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
952,25,415,45.9,1,5,5,1198.24,54999.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
953,61,408,44.35,2,5,3,698.99,31000.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
954,109,208,145.72,2,27,21,3774.36,550000.0,2004,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
955,109,228,74.0,3,4,4,2972.97,220000.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
956,109,313,62.75,2,4,2,3011.95,189000.0,1967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
957,82,7,67.01,3,5,4,820.77,55000.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
958,56,140,40.66,2,4,3,614.85,25000.0,1959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
959,109,531,63.91,3,9,7,1705.52,109000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
960,61,450,64.15,3,5,4,1044.43,67000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
961,75,107,29.53,2,4,1,3352.52,99000.0,2014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
962,47,403,51.03,2,3,2,3233.39,165000.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
963,109,104,83.7,3,11,2,2628.43,220000.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
964,75,473,30.09,2,3,2,4287.14,129000.0,2022,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
965,30,154,56.17,2,3,2,1299.63,73000.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
966,75,510,61.79,2,2,2,2670.34,165000.0,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
967,47,275,44.0,2,5,2,1704.55,75000.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
968,68,354,53.95,3,3,2,5653.38,305000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
969,109,428,106.0,4,0,1,2443.4,259000.0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
970,76,202,68.44,4,5,3,847.31,57990.0,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
971,75,380,39.87,2,10,2,4640.08,185000.0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1

973,75,51,65.06,3,3,3,6148.17,400000.0,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
974,109,72,67.0,3,4,1,3388.06,227000.0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
975,76,92,50.88,2,5,4,894.26,45500.0,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
976,68,354,440.0,12,3,1,1931.82,850000.0,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
977,42,224,60.88,3,6,2,3383.71,206000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
978,42,470,23.86,1,3,2,1718.36,41000.0,1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
979,116,510,32.92,2,5,2,1184.69,39000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
980,75,281,61.18,3,3,1,2050.0,125419.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
981,61,485,34.0,1,5,3,382.35,13000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
982,109,1,159.34,4,8,8,7531.07,1200000.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
983,109,136,62.28,2,4,3,2970.46,185000.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
984,93,260,43.12,2,3,1,3810.3,164300.0,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
985,93,260,29.0,1,3,2,4017.24,116500.0,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
986,109,295,80.02,2,5,5,2111.97,169000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
987,116,102,44.38,2,5,4,1126.63,50000.0,1956,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
988,109,383,30.0,1,3,2,4000.0,120000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
989,42,173,57.55,3,3,3,1700.0,97835.0,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
990,47,398,42.0,2,2,2,2023.81,85000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
991,109,10,105.23,4,4,3,3164.5,333000.0,1954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
992,47,133,71.26,3,2,1,1866.4,133000.0,1938,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
993,29,31,62.86,3,2,1,469.3,29500.0,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
994,109,242,30.0,1,2,2,5566.67,167000.0,1850,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
995,100,456,80.14,3,2,1,311.95,25000.0,1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
996,80,221,52.7,2,5,5,1043.45,54990.0,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
997,75,281,45.24,2,3,2,2200.0,99528.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
998,47,0,78.04,3,9,3,807.28,63000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
999,83,326,69.89,3,2,2,1831.44,127999.0,1977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1000,61,553,50.52,2,5,5,732.38,37000.0,1974,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1001,109,547,79.89,3,5,4,3367.13,269000.0,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1002,104,88,46.22,2,4,1,1287.32,59500.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1003,109,104,49.71,2,11,8,3198.55,159000.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1004,109,62,57.0,3,5,5,2017.54,115000.0,1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1005,116,71,50.0,2,5,5,1040.0,52000.0,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1006,76,207,65.0,3,5,3,1315.38,85500.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1007,109,8,25.0,1,3,3,5400.0,135000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1008,109,553,192.89,4,3,3,3328.32,642000.0,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1009,42,365,77.19,3,5,1,1755.41,135500.0,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1010,109,524,75.57,3,6,5,5279.87,399000.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1011,109,81,93.75,4,5,5,2293.33,215000.0,1982,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1012,109,67,100.32,3,4,3,2890.75,290000.0,2021,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1013,75,475,38.22,2,3,1,6227.11,238000.0,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1014,20,430,109.96,3,5,4,2164.42,238000.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1015,109,495,80.87,2,3,2,5292.44,428000.0,1954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1016,42,556,87.95,4,1,1,3297.33,290000.0,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1017,42,96,113.0,5,2,1,1584.07,179000.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1018,42,328,18.0,1,5,5,2105.56,37900.0,1968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
